epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
122,5920.57,1.33003,1.73322,1.01597,1.14,0,0.73915,0.73395,0.76167,0.55445,0.74262,0.73576,0.76642,0.5591,1.26024,1.61723,0.85698,1.05871,0,9.85311e-05,9.85311e-05,9.85311e-05
123,5969.18,1.33197,1.73269,1.00856,1.14574,0,0.74709,0.73205,0.76241,0.55488,0.75223,0.72995,0.76693,0.56003,1.25944,1.61667,0.85436,1.05847,0,9.2704e-05,9.2704e-05,9.2704e-05
124,6017.79,1.33352,1.73335,1.01103,1.14225,0,0.74537,0.72969,0.76341,0.55358,0.74741,0.73187,0.76754,0.56104,1.25988,1.61504,0.85314,1.05827,0,8.70577e-05,8.70577e-05,8.70577e-05
125,6066.02,1.35841,1.74894,1.02816,1.14447,0,0.74597,0.72947,0.76454,0.55452,0.74813,0.73177,0.76816,0.56091,1.2586,1.61417,0.85159,1.05803,0,8.15947e-05,8.15947e-05,8.15947e-05
126,6114.47,1.34124,1.72206,1.01357,1.14904,0,0.74703,0.73011,0.76489,0.55473,0.74908,0.73229,0.76878,0.56118,1.25754,1.61367,0.85024,1.05752,0,7.63174e-05,7.63174e-05,7.63174e-05
127,6163.11,1.32424,1.72651,1.0073,1.15173,0,0.74656,0.73007,0.76588,0.55594,0.7485,0.73213,0.76967,0.56116,1.25593,1.61227,0.84924,1.05713,0,7.12282e-05,7.12282e-05,7.12282e-05
128,6211.62,1.35233,1.74224,1.02673,1.15344,0,0.74786,0.73011,0.76652,0.55659,0.75029,0.73188,0.7699,0.56068,1.25467,1.61197,0.84884,1.05664,0,6.63292e-05,6.63292e-05,6.63292e-05
129,6260.24,1.32026,1.71514,0.99569,1.1349,0,0.74832,0.72993,0.76634,0.5558,0.75158,0.73223,0.77027,0.56026,1.25345,1.6114,0.84772,1.05612,0,6.16227e-05,6.16227e-05,6.16227e-05
130,6308.51,1.32567,1.7502,1.01016,1.13718,0,0.7511,0.73004,0.76718,0.55655,0.75325,0.73232,0.77093,0.56129,1.25274,1.61083,0.84675,1.05588,0,5.71106e-05,5.71106e-05,5.71106e-05
131,6357.13,1.33431,1.73647,1.01048,1.14057,0,0.75976,0.72671,0.76731,0.55766,0.76384,0.72913,0.77127,0.5626,1.25212,1.61096,0.84555,1.05586,0,5.2795e-05,5.2795e-05,5.2795e-05
132,6405.7,1.32718,1.69974,1.00151,1.12994,0,0.75826,0.72625,0.76802,0.55887,0.77252,0.72683,0.77196,0.56405,1.25127,1.60952,0.84468,1.05565,0,4.86777e-05,4.86777e-05,4.86777e-05
133,6454.25,1.31074,1.73247,0.99908,1.13909,0,0.76516,0.72418,0.76906,0.55847,0.76849,0.72532,0.77257,0.56422,1.25063,1.60787,0.84428,1.05532,0,4.47606e-05,4.47606e-05,4.47606e-05
134,6502.52,1.32575,1.73596,0.99778,1.14795,0,0.76043,0.7232,0.76943,0.55834,0.76503,0.72534,0.77263,0.56427,1.25,1.60875,0.84365,1.05501,0,4.10454e-05,4.10454e-05,4.10454e-05
135,6550.76,1.32548,1.70475,0.98541,1.13165,0,0.75923,0.72375,0.76962,0.55895,0.76633,0.72328,0.77341,0.56365,1.2494,1.60834,0.8429,1.05481,0,3.75337e-05,3.75337e-05,3.75337e-05
136,6599.03,1.33206,1.72243,1.01398,1.13735,0,0.76914,0.7199,0.77016,0.56042,0.778,0.72039,0.77383,0.56418,1.24827,1.60825,0.842,1.05444,0,3.4227e-05,3.4227e-05,3.4227e-05
137,6647.63,1.31371,1.70628,0.98385,1.14047,0,0.76091,0.72431,0.77081,0.56065,0.76415,0.72602,0.77445,0.56518,1.24759,1.60758,0.84106,1.05408,0,3.11268e-05,3.11268e-05,3.11268e-05
138,6696.16,1.33182,1.72032,0.98773,1.13101,0,0.76241,0.72373,0.77142,0.5612,0.76464,0.72603,0.77465,0.56529,1.24739,1.60668,0.84038,1.05386,0,2.82345e-05,2.82345e-05,2.82345e-05
139,6744.76,1.32388,1.72294,1.01041,1.13891,0,0.76231,0.72362,0.7719,0.5617,0.76539,0.72608,0.77544,0.56531,1.24664,1.60594,0.84005,1.0536,0,2.55513e-05,2.55513e-05,2.55513e-05
140,6793.2,1.32317,1.68864,0.98659,1.1326,0,0.76236,0.72461,0.77238,0.56224,0.76469,0.72701,0.77595,0.56599,1.24615,1.60553,0.83942,1.05331,0,2.30784e-05,2.30784e-05,2.30784e-05
141,6842.86,1.28002,1.59984,0.90967,1.1099,0,0.76351,0.72642,0.77275,0.56255,0.76617,0.72854,0.7762,0.56627,1.24542,1.60568,0.83893,1.0531,0,2.08169e-05,2.08169e-05,2.08169e-05
142,6891.37,1.26304,1.60289,0.91584,1.10193,0,0.7646,0.7266,0.77307,0.56233,0.76698,0.72869,0.77602,0.56629,1.24526,1.60533,0.8387,1.05288,0,1.87678e-05,1.87678e-05,1.87678e-05
143,6939.48,1.25414,1.5873,0.89887,1.10099,0,0.76471,0.7267,0.77354,0.56323,0.76794,0.72841,0.7764,0.56631,1.24501,1.60493,0.83819,1.05292,0,1.6932e-05,1.6932e-05,1.6932e-05
144,6987.95,1.25748,1.58389,0.90111,1.10627,0,0.76436,0.72683,0.7739,0.56225,0.76718,0.72855,0.77677,0.56537,1.24499,1.60441,0.83745,1.05288,0,1.53102e-05,1.53102e-05,1.53102e-05
145,7035.96,1.26424,1.5971,0.92251,1.11492,0,0.76383,0.72649,0.77452,0.5629,0.76843,0.72839,0.77701,0.56633,1.24484,1.60443,0.83703,1.05269,0,1.39032e-05,1.39032e-05,1.39032e-05
